image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648499/books/Food-Drink/0000006.jpg","Plenty","Yotam Ottolenghi","Hardback","4.5","30.27","$","33.11","9780091933685","Food-Drink","dataset/Food-Drink/0000006.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648500/books/Food-Drink/0000007.jpg","Annabel Karmel's New Complete Baby & Toddler Meal Planner - 4th Edition","Annabel Karmel","Hardback","4.0","17.11","$","19.1","9780091924850","Food-Drink","dataset/Food-Drink/0000007.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648501/books/Food-Drink/0000008.jpg","Jerusalem","Yotam Ottolenghi","Hardback","4.5","30.63","$","32.5","9780091943745","Food-Drink","dataset/Food-Drink/0000008.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648503/books/Food-Drink/0000009.jpg","Plenty More","Yotam Ottolenghi","Hardback","4.5","30.7","$","32.99","9780091957155","Food-Drink","dataset/Food-Drink/0000009.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648504/books/Food-Drink/0000010.jpg","Veg","Jamie Oliver","Hardback","4.0","27.36","$","32.5","9780718187767","Food-Drink","dataset/Food-Drink/0000010.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648506/books/Food-Drink/0000011.jpg","Lean in 15 - The Shift Plan","Joe Wicks","Paperback","4.0","16.44","$","21.1","9781509800667","Food-Drink","dataset/Food-Drink/0000011.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648507/books/Food-Drink/0000012.jpg","Medical Medium Life-Changing Foods","Anthony William","Hardback","4.5","20.3","$","27.5","9781401948320","Food-Drink","dataset/Food-Drink/0000012.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648508/books/Food-Drink/0000013.jpg","Thug Kitchen","Thug Kitchen","Hardback","4.0","17.98","$","23.0","9780751555516","Food-Drink","dataset/Food-Drink/0000013.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648509/books/Food-Drink/0000014.jpg","Pinch of Nom","Kay Featherstone","Hardback","4.5","19.54","$","25.2","9781529014068","Food-Drink","dataset/Food-Drink/0000014.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648510/books/Food-Drink/0000015.jpg","Nourishing Traditions","Sally Fallon","Paperback","4.0","20.59","$","26.99","9780967089737","Food-Drink","dataset/Food-Drink/0000015.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648512/books/Food-Drink/0000016.jpg","Ottolenghi: The Cookbook","Yotam Ottolenghi","Hardback","4.5","29.7","$","31.99","9780091922344","Food-Drink","dataset/Food-Drink/0000016.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648513/books/Food-Drink/0000017.jpg","Jamie Cooks Italy","Jamie Oliver","Hardback","4.0","24.88","$","32.5","9780718187736","Food-Drink","dataset/Food-Drink/0000017.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648514/books/Food-Drink/0000018.jpg","The Noma Guide to Fermentation (Foundations of Flavor)","René Redzepi","Hardback","4.5","25.75","$","35.95","9781579657185","Food-Drink","dataset/Food-Drink/0000018.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648516/books/Food-Drink/0000019.jpg","I Quit Sugar","Sarah Wilson","Paperback","3.5","16.44","$","21.1","9781447264286","Food-Drink","dataset/Food-Drink/0000019.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648517/books/Food-Drink/0000020.jpg","Everyday Super Food","Jamie Oliver","Hardback","4.0","27.63","$","32.5","9780718181239","Food-Drink","dataset/Food-Drink/0000020.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648518/books/Graphic-Novels-Anime-Manga/0000001.jpg","Peppa Pig: Little Library","Peppa Pig","Board book","4.0","7.22","$","","9781409303183","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000001.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648519/books/Graphic-Novels-Anime-Manga/0000002.jpg","I Want My Hat Back","Jon Klassen","Paperback","4.5","7.03","$","9.5","9781406338539","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000002.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648521/books/Graphic-Novels-Anime-Manga/0000003.jpg","The Gruffalo","Julia Donaldson","Paperback","4.5","6.91","$","7.95","9780142403877","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000003.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648522/books/Graphic-Novels-Anime-Manga/0000004.jpg","Aristotle and Dante Discover the Secrets of the Universe","Benjamin Alire Saenz","Paperback","4.5","7.72","$","15.0","9781442408937","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000004.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648523/books/Graphic-Novels-Anime-Manga/0000005.jpg","Look Inside Things That Go","Rob Lloyd Jones","Hardback","4.5","9.92","$","12.9","9781409550259","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000005.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648526/books/Graphic-Novels-Anime-Manga/0000006.jpg","Rainbow Fish","Marcus Pfister","Paperback","4.0","7.12","$","8.8","9783314015441","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000006.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648528/books/Graphic-Novels-Anime-Manga/0000007.jpg","In My Heart:A Book of Feelings","Jo Witek","Hardback","4.5","10.61","$","16.0","9781419713101","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000007.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648530/books/Graphic-Novels-Anime-Manga/0000008.jpg","The Complete MAUS","Art Spiegelman","Paperback","4.5","17.61","$","21.1","9780141014081","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000008.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648531/books/Graphic-Novels-Anime-Manga/0000009.jpg","Looking for Alaska","John Green","Paperback","4.0","11.2","$","","9780142402511","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000009.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648533/books/Graphic-Novels-Anime-Manga/0000010.jpg","Billionaire Boy","David Walliams","Paperback","4.0","7.64","$","9.5","9780007371082","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000010.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648534/books/Graphic-Novels-Anime-Manga/0000011.jpg","Mr Stink","David Walliams","Paperback","4.0","7.52","$","8.8","9780007279067","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000011.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648535/books/Graphic-Novels-Anime-Manga/0000012.jpg","Harry Potter and the Prisoner of Azkaban","J. K. Rowling","Paperback","4.5","9.46","$","10.3","9781408855676","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000012.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648536/books/Graphic-Novels-Anime-Manga/0000013.jpg","Heartstopper Volume One","ALICE OSEMAN","Paperback","4.5","10.09","$","13.9","9781444951387","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000013.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648537/books/Graphic-Novels-Anime-Manga/0000014.jpg","Saga Volume 1","Brian K. Vaughan","Paperback","4.0","9.52","$","11.4","9781607066019","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000014.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648539/books/Graphic-Novels-Anime-Manga/0000015.jpg","The Story of Ferdinand","Munro Leaf","Paperback","4.5","5.04","$","","9780448456942","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000015.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648540/books/Graphic-Novels-Anime-Manga/0000016.jpg","The Hunger Games","Suzanne Collins","Paperback","4.5","7.28","$","10.3","9781407132082","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000016.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648541/books/Graphic-Novels-Anime-Manga/0000017.jpg","Harry Potter and the Philosopher's Stone - Hufflepuff Edition","J. K. Rowling","Hardback","4.5","14.5","$","18.0","9781408883808","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000017.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648542/books/Graphic-Novels-Anime-Manga/0000018.jpg","Harry Potter and the Goblet of Fire","J. K. Rowling","Paperback","4.5","10.75","$","11.0","9781408855683","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000018.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648545/books/Graphic-Novels-Anime-Manga/0000019.jpg","Heartstopper Volume Two","ALICE OSEMAN","Paperback","4.5","10.35","$","13.9","9781444951400","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000019.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648546/books/Graphic-Novels-Anime-Manga/0000020.jpg","Uzumaki (3-in-1, Deluxe Edition)","Junji Ito","Hardback","4.5","18.64","$","21.5","9781421561325","Graphic-Novels-Anime-Manga","dataset/Graphic-Novels-Anime-Manga/0000020.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648547/books/Health/0000001.jpg","The Power of Now","Eckhart Tolle","Paperback","4.0","8.2","$","13.9","9780340733509","Health","dataset/Health/0000001.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648548/books/Health/0000002.jpg","How to Win Friends and Influence People","Dale Carnegie","Paperback","4.0","8.3","$","9.5","9781439199190","Health","dataset/Health/0000002.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648549/books/Health/0000003.jpg","Educated","Tara Westover","Paperback","4.5","9.61","$","11.5","9780099511021","Health","dataset/Health/0000003.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648550/books/Health/0000004.jpg","When Breath Becomes Air","Paul Kalanithi","Paperback","4.5","9.05","$","11.5","9781784701994","Health","dataset/Health/0000004.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648551/books/Health/0000005.jpg","The Happiness Trap","Russ Harris","Paperback","4.0","8.34","$","13.9","9781845298258","Health","dataset/Health/0000005.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648553/books/Health/0000006.jpg","Lost Connections","Johann Hari","Paperback","4.5","8.53","$","11.5","9781408878729","Health","dataset/Health/0000006.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648554/books/Health/0000007.jpg","The Body Keeps the Score","Bessel van der Kolk","Paperback","4.5","10.99","$","13.9","9780141978611","Health","dataset/Health/0000007.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648555/books/Health/0000008.jpg","Jamie's 30-Minute Meals","Jamie Oliver","Hardback","4.0","27.39","$","31.5","9780718154776","Health","dataset/Health/0000008.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648556/books/Health/0000009.jpg","Why We Sleep","Matthew Walker","Paperback","4.5","9.93","$","12.4","9780141983769","Health","dataset/Health/0000009.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648557/books/Health/0000010.jpg","The Fast 800","Michael Mosley","Paperback","4.0","9.09","$","11.5","9781780723624","Health","dataset/Health/0000010.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648559/books/Health/0000011.jpg","The Whole-Brain Child","Daniel J Siegel","Paperback","4.0","12.71","$","21.1","9780553386691","Health","dataset/Health/0000011.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648561/books/Health/0000012.jpg","Jamie's 15-Minute Meals","Jamie Oliver","Hardback","4.0","27.3","$","31.5","9780718157807","Health","dataset/Health/0000012.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648562/books/Health/0000013.jpg","Five Love Languages Revised Edition","Gary Chapman","Paperback","4.0","11.61","$","15.0","9780802412706","Health","dataset/Health/0000013.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648563/books/Health/0000014.jpg","The Little Book of Mindfulness","Dr. Patrizia Collard","Paperback","4.0","5.88","$","8.8","9781856753531","Health","dataset/Health/0000014.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648564/books/Health/0000015.jpg","The 8-week Blood Sugar Diet","Michael Mosley","Paperback","4.0","8.85","$","11.3","9781780722405","Health","dataset/Health/0000015.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648566/books/Health/0000016.jpg","Rich Dad Poor Dad","Robert T. Kiyosaki","Paperback","4.0","7.34","$","","9781612680194","Health","dataset/Health/0000016.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648569/books/Health/0000017.jpg","The Clever Guts Diet","Michael Mosley","Paperback","4.0","8.92","$","11.3","9781780723044","Health","dataset/Health/0000017.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648572/books/Health/0000018.jpg","Little Fires Everywhere","Celeste Ng","Paperback","4.0","8.14","$","11.4","9780349142920","Health","dataset/Health/0000018.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648573/books/Health/0000019.jpg","A New Earth","Eckhart Tolle","Paperback","4.0","9.72","$","11.4","9780141039411","Health","dataset/Health/0000019.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648574/books/Health/0000020.jpg","Save Our Sleep","Tizzie Hall","Paperback","3.5","13.09","$","16.0","9780091929503","Health","dataset/Health/0000020.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648575/books/History-Archaeology/0000001.jpg","Sapiens","Yuval Noah Harari","Paperback","4.5","12.98","$","","9780099590088","History-Archaeology","dataset/History-Archaeology/0000001.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648576/books/History-Archaeology/0000002.jpg","Good Night Stories for Rebel Girls","Elena Favilli","Hardback","4.5","20.86","$","24.0","9780141986005","History-Archaeology","dataset/History-Archaeology/0000002.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648578/books/History-Archaeology/0000003.jpg","Becoming","Michelle Obama","Hardback","4.5","24.21","$","26.0","9780241334140","History-Archaeology","dataset/History-Archaeology/0000003.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648579/books/History-Archaeology/0000004.jpg","Start With Why","Simon Sinek","Paperback","4.0","8.9","$","12.4","9780241958223","History-Archaeology","dataset/History-Archaeology/0000004.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648580/books/History-Archaeology/0000005.jpg","Man's Search For Meaning","Viktor E. Frankl","Paperback","4.5","9.66","$","","9781846041242","History-Archaeology","dataset/History-Archaeology/0000005.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648582/books/History-Archaeology/0000006.jpg","Homo Deus","Yuval Noah Harari","Paperback","4.5","12.9","$","","9781784703936","History-Archaeology","dataset/History-Archaeology/0000006.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648583/books/History-Archaeology/0000007.jpg","21 Lessons for the 21st Century","Yuval Noah Harari","Paperback","4.0","19.07","$","19.1","9781787330870","History-Archaeology","dataset/History-Archaeology/0000007.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648584/books/History-Archaeology/0000008.jpg","Goodnight Stories for Rebel Girls 2","Elena Favilli","Hardback","4.5","21.15","$","30.9","9780997895827","History-Archaeology","dataset/History-Archaeology/0000008.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648585/books/History-Archaeology/0000009.jpg","The Choice","Edith Eger","Paperback","4.5","9.37","$","11.5","9781846045127","History-Archaeology","dataset/History-Archaeology/0000009.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648587/books/History-Archaeology/0000010.jpg","Man's Search For Meaning","Viktor E. Frankl","Paperback","4.5","7.85","$","9.5","9781844132393","History-Archaeology","dataset/History-Archaeology/0000010.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648588/books/History-Archaeology/0000011.jpg","The Complete MAUS","Art Spiegelman","Paperback","4.5","17.61","$","21.1","9780141014081","History-Archaeology","dataset/History-Archaeology/0000011.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648589/books/History-Archaeology/0000012.jpg","Tuesdays With Morrie","Mitch Albom","Paperback","4.0","5.15","$","11.4","9780751529814","History-Archaeology","dataset/History-Archaeology/0000012.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648590/books/History-Archaeology/0000013.jpg","The Diary of a Young Girl","Anne Frank","Paperback","4.0","6.52","$","","9780553296983","History-Archaeology","dataset/History-Archaeology/0000013.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648591/books/History-Archaeology/0000014.jpg","The Prince","Niccolo Machiavelli","Paperback","4.0","3.11","$","","9780486272740","History-Archaeology","dataset/History-Archaeology/0000014.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648592/books/History-Archaeology/0000015.jpg","Humans of New York","Brandon Stanton","Hardback","4.5","21.46","$","30.4","9781250038821","History-Archaeology","dataset/History-Archaeology/0000015.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648594/books/History-Archaeology/0000016.jpg","Guns, Germs And Steel","Jared Diamond","Paperback","4.0","13.17","$","13.9","9780099302780","History-Archaeology","dataset/History-Archaeology/0000016.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648595/books/History-Archaeology/0000017.jpg","Fear and Loathing in Las Vegas","Hunter S. Thompson","Paperback","4.0","8.3","$","11.49","9780007204496","History-Archaeology","dataset/History-Archaeology/0000017.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648596/books/History-Archaeology/0000018.jpg","Dark Emu","Bruce Pascoe","Paperback","4.5","12.46","$","16.0","9781911344780","History-Archaeology","dataset/History-Archaeology/0000018.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648597/books/History-Archaeology/0000019.jpg","The Art of War","Sun Tzu","Paperback","4.0","5.04","$","","9781599869773","History-Archaeology","dataset/History-Archaeology/0000019.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648598/books/History-Archaeology/0000020.jpg","Meditations","Marcus Aurelius","Paperback","4.0","8.13","$","10.3","9780140449334","History-Archaeology","dataset/History-Archaeology/0000020.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648599/books/Home-Garden/0000001.jpg","The Life-Changing Magic of Tidying Up","Marie Kondo","Hardback","4.0","13.55","$","21.6","9781607747307","Home-Garden","dataset/Home-Garden/0000001.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648600/books/Home-Garden/0000002.jpg","The Little Book of Hygge","Meik Wiking","Hardback","3.5","11.61","$","11.99","9780241283912","Home-Garden","dataset/Home-Garden/0000002.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648601/books/Home-Garden/0000003.jpg","A New Earth","Eckhart Tolle","Paperback","4.0","9.72","$","11.4","9780141039411","Home-Garden","dataset/Home-Garden/0000003.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648603/books/Home-Garden/0000004.jpg","Medical Medium Life-Changing Foods","Anthony William","Hardback","4.5","20.3","$","27.5","9781401948320","Home-Garden","dataset/Home-Garden/0000004.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648604/books/Home-Garden/0000005.jpg","Hinch Yourself Happy","Mrs Hinch","Hardback","4.0","13.67","$","16.0","9780241399750","Home-Garden","dataset/Home-Garden/0000005.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648605/books/Home-Garden/0000006.jpg","The Complete Guide to Yin Yoga","Bernie Clark","Paperback","4.5","14.75","$","14.99","9781935952503","Home-Garden","dataset/Home-Garden/0000006.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648607/books/Home-Garden/0000007.jpg","Light on Yoga","B. K. S. Iyengar","Paperback","4.5","18.4","$","26.5","9780805210316","Home-Garden","dataset/Home-Garden/0000007.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648608/books/Home-Garden/0000008.jpg","Harry Potter: Collectible Quidditch Set","Running Press","Paperback","5.0","18.32","$","22.99","9780762459452","Home-Garden","dataset/Home-Garden/0000008.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648609/books/Home-Garden/0000009.jpg","The Heart of Yoga","T. K. V. Desikachar","Paperback","4.5","15.87","$","20.1","9780892817641","Home-Garden","dataset/Home-Garden/0000009.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648610/books/Home-Garden/0000010.jpg","Curly Girl","Lorraine Massey","Paperback","4.0","11.36","$","13.95","9780761156789","Home-Garden","dataset/Home-Garden/0000010.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648611/books/Home-Garden/0000011.jpg","The Bro Code","Barney Stinson","Paperback","3.5","12.13","$","15.0","9781439110003","Home-Garden","dataset/Home-Garden/0000011.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648613/books/Home-Garden/0000012.jpg","Spark Joy","Marie Kondo","Hardback","4.0","16.13","$","18.0","9781607749721","Home-Garden","dataset/Home-Garden/0000012.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648616/books/Home-Garden/0000013.jpg","Save with Jamie","Jamie Oliver","Hardback","4.0","26.89","$","31.5","9780718158149","Home-Garden","dataset/Home-Garden/0000013.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648617/books/Home-Garden/0000014.jpg","Homebody","Joanna Gaines","Hardback","4.0","26.47","$","40.1","9780062801975","Home-Garden","dataset/Home-Garden/0000014.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648618/books/Home-Garden/0000015.jpg","Spark Joy","Marie Kondo","Paperback","4.0","12.66","$","17.0","9781785041020","Home-Garden","dataset/Home-Garden/0000015.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648619/books/Home-Garden/0000016.jpg","The Yoga Sutras of Patanjali","Swami Satchidananda","Paperback","4.5","16.42","$","21.5","9781938477072","Home-Garden","dataset/Home-Garden/0000016.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648621/books/Home-Garden/0000017.jpg","The Kinfolk Home","Nathan Williams","Hardback","3.5","27.84","$","30.95","9781579656652","Home-Garden","dataset/Home-Garden/0000017.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648622/books/Home-Garden/0000018.jpg","How To Be Parisian","Anne Berest","Hardback","3.5","18.49","$","21.5","9780091958091","Home-Garden","dataset/Home-Garden/0000018.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648623/books/Home-Garden/0000019.jpg","It","Alexa Chung","Hardback","3.5","19.72","$","25.2","9781846147548","Home-Garden","dataset/Home-Garden/0000019.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648624/books/Home-Garden/0000020.jpg","The Market Gardener","Jean-Martin Fortier","Paperback","4.5","18.18","$","18.99","9780865717657","Home-Garden","dataset/Home-Garden/0000020.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648626/books/Humour/0000001.jpg","This is Going to Hurt","Adam Kay","Paperback","4.5","7.6","$","11.4","9781509858637","Humour","dataset/Humour/0000001.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648627/books/Humour/0000002.jpg","A Man Called Ove","Fredrik Backman","Paperback","4.5","9.56","$","11.4","9781444775815","Humour","dataset/Humour/0000002.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648628/books/Humour/0000003.jpg","Born A Crime","Trevor Noah","Paperback","4.5","8.3","$","12.4","9781473635302","Humour","dataset/Humour/0000003.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648629/books/Humour/0000004.jpg","Wreck This Journal","Keri Smith","Paperback","4.0","9.59","$","12.9","9780141976143","Humour","dataset/Humour/0000004.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648630/books/Humour/0000005.jpg","The Life-Changing Magic of Not Giving a F**k","Sarah Knight","Hardback","3.5","11.11","$","18.0","9781784298463","Humour","dataset/Humour/0000005.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648632/books/Humour/0000006.jpg","What If?","Randall Munroe","Paperback","4.0","10.62","$","12.4","9781848549562","Humour","dataset/Humour/0000006.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648633/books/Humour/0000007.jpg","The Bro Code","Barney Stinson","Paperback","3.5","7.52","$","10.3","9781847399304","Humour","dataset/Humour/0000007.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648634/books/Humour/0000008.jpg","Go the F**k to Sleep","Adam Mansbach","Hardback","4.5","10.38","$","13.9","9780857862655","Humour","dataset/Humour/0000008.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648635/books/Humour/0000009.jpg","52 Things to Do While You Poo","Hugh Jassburn","Hardback","3.5","7.93","$","8.8","9781849534970","Humour","dataset/Humour/0000009.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648636/books/Humour/0000010.jpg","Everything I Know About Love","Dolly Alderton","Paperback","4.0","9.11","$","13.0","9780241982105","Humour","dataset/Humour/0000010.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648638/books/Humour/0000011.jpg","Batman The Killing Joke, Deluxe Edition","Alan Moore","Hardback","4.5","14.18","$","18.0","9781401216672","Humour","dataset/Humour/0000011.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648639/books/Humour/0000012.jpg","How It Works: The Mum","Jason Hazeley","Hardback","4.0","7.84","$","10.3","9780718184216","Humour","dataset/Humour/0000012.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648640/books/Humour/0000013.jpg","Adulthood Is a Myth","Sarah Andersen","Paperback","4.0","9.02","$","15.0","9781449474195","Humour","dataset/Humour/0000013.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648641/books/Humour/0000014.jpg","How it Works: The Husband","Jason Hazeley","Hardback","4.0","7.83","$","10.3","9780718183561","Humour","dataset/Humour/0000014.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648642/books/Humour/0000015.jpg","Thing Explainer","Randall Munroe","Hardback","4.0","16.86","$","21.5","9781473620919","Humour","dataset/Humour/0000015.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648643/books/Humour/0000016.jpg","The Life-Changing Magic of Not Giving a F**k","Sarah Knight","Paperback","3.5","13.75","$","16.0","9781784298470","Humour","dataset/Humour/0000016.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648645/books/Humour/0000017.jpg","Attachments","Rainbow Rowell","Paperback","4.0","7.79","$","11.4","9781409120537","Humour","dataset/Humour/0000017.jpg"
